ID_Cliente;Nome;Sexo;Idade; Renda_Mensal ;Data_Cadastro;Estado_Civil
11665;Sophia Novaes;M;50;15723.3;2023-03-31 00:00:00+00:00;Divorciado
11666;Sra. Joana Rocha;F;47;8855.32;2022-11-13 00:00:00+00:00;Divorciado
11667;Fernando Alves;no value;57;14494.88;2021-08-27 00:00:00+00:00;Casado
11668;Sra. Clarice Jesus;M;63;3999.7;2021-07-11 00:00:00+00:00;Divorciado
11669;Pedro Lima;M;53;17316.21;2023-04-05 00:00:00+00:00;Solteiro
11670;Evelyn da Cruz;F;19;22804.25;2023-03-18 00:00:00+00:00;Solteiro
11671;Luiza Teixeira;no value;21;22134.09;2022-05-23 00:00:00+00:00;Casado
11672;Murilo da Rosa;F;74;4397.83;2024-09-22 00:00:00+00:00;Casado
11673;Yasmin Silveira;F;52;22117.74;2026-01-10 00:00:00+00:00;Solteiro
11674;Bernardo Mendes;M;57;17217.05;2025-11-21 00:00:00+00:00;Divorciado
11675;Dra. Alexia Dias;F;41;7051.37;2025-10-23 00:00:00+00:00;Divorciado
11676;Guilherme Cunha;F;53;5136.15;2021-09-22 00:00:00+00:00;Divorciado
11677;Thomas Nogueira;M;37;4022.65;2023-08-25 00:00:00+00:00;Divorciado
11678;Isis Gomes;M;20;6845.02;2025-10-07 00:00:00+00:00;Casado
11679;Yuri Oliveira;F;20;2003.59;2021-12-31 00:00:00+00:00;Divorciado
11680;Gabriel Correia;F;0;11647.7;2022-07-13 00:00:00+00:00;Solteiro
11681;Olivia Ferreira;F;30;19704.4;2022-11-06 00:00:00+00:00;Casado
11682;Beatriz Cavalcanti;M;33;17759.19;2022-06-07 00:00:00+00:00;Solteiro
11683;Sr. Davi Lucca Fernandes;F;40;21080.47;2021-06-16 00:00:00+00:00;Divorciado
11684;Maria Vitória Rezende;M;28;1439.19;2023-06-11 00:00:00+00:00;Casado
11685;Alícia da Rosa;M;0;13118.81;2025-12-30 00:00:00+00:00;Solteiro
11686;Sr. João Pedro Silveira;F;66;5179.83;2024-08-15 00:00:00+00:00;Casado
11687;Srta. Brenda da Rocha;M;45;3185.3;2026-02-01 00:00:00+00:00;Divorciado
11688;Isabella Nogueira;F;25;17868.14;2025-02-23 00:00:00+00:00;Casado
11689;Sr. João Lucas Santos;M;36;5836.74;2022-11-28 00:00:00+00:00;Divorciado
11690;Otávio Santos;M;72;19996.78;2025-01-27 00:00:00+00:00;Casado
11691;Vitor Gabriel Pinto;M;42;5265.9;2025-10-15 00:00:00+00:00;Divorciado
11692;Rodrigo Ramos;F;69;1246.96;2024-07-15 00:00:00+00:00;Casado
11693;Dr. Luiz Fernando Costa;F;73;22384.54;2024-07-14 00:00:00+00:00;Solteiro
11694;Ryan Silva;M;51;13952.95;2024-02-24 00:00:00+00:00;Casado
11695;Sra. Mariane Barros;F;68;4583.71;2026-02-23 00:00:00+00:00;Divorciado
11696;Benjamin Campos;M;68;9420.64;2024-01-19 00:00:00+00:00;Solteiro
11697;Valentina Freitas;M;52;5435.1;2023-07-29 00:00:00+00:00;Solteiro
11698;Isabella da Paz;M;25;16144.33;2023-06-14 00:00:00+00:00;Divorciado
11699;Sofia Freitas;M;21;19850.19;2022-04-13 00:00:00+00:00;Divorciado
11700;Nicolas Farias;F;20;21977.97;2022-02-02 00:00:00+00:00;Divorciado
11701;Davi Lucca Barbosa;M;27;21884.98;2024-06-06 00:00:00+00:00;Solteiro
11702;Matheus Ribeiro;F;67;4836.12;2024-08-14 00:00:00+00:00;Divorciado
11703;Carlos Eduardo Porto;F;50;14788.28;2023-09-17 00:00:00+00:00;Divorciado
11704;Ian Cunha;M;62;4257.31;2023-06-14 00:00:00+00:00;Casado
11705;Maria Lima;F;63;16899.76;2025-12-23 00:00:00+00:00;Solteiro
11706;Enzo Barbosa;M;37;0.0;2024-01-19 00:00:00+00:00;Casado
11707;Laís Ferreira;M;73;0.0;2022-12-22 00:00:00+00:00;Casado
11708;Sr. Pedro Miguel Fernandes;M;43;4042.11;2023-06-02 00:00:00+00:00;Solteiro
11709;Emanuel Moreira;F;65;17159.64;2025-09-07 00:00:00+00:00;Divorciado
11710;Olivia Cardoso;F;54;19762.51;2022-11-04 00:00:00+00:00;Solteiro
11711;Sr. Heitor Ribeiro;F;50;3602.28;2022-09-11 00:00:00+00:00;Divorciado
11712;Daniela Araújo;F;47;20329.38;2023-07-06 00:00:00+00:00;Casado
11713;Juliana Almeida;F;66;13400.38;2023-02-27 00:00:00+00:00;Casado
11714;Thales Cavalcanti;F;70;9881.37;2023-01-16 00:00:00+00:00;Solteiro
11715;Cauã Lima;M;38;8470.12;2023-03-09 00:00:00+00:00;Divorciado
11716;Enzo Cardoso;M;36;10939.85;2023-03-06 00:00:00+00:00;Solteiro
11717;Fernando Carvalho;F;53;6526.76;2026-04-28 00:00:00+00:00;Casado
11718;Srta. Ana Beatriz Vieira;F;29;11469.76;2025-03-27 00:00:00+00:00;Casado
11719;Felipe Cavalcanti;F;60;1388.57;2026-03-15 00:00:00+00:00;Solteiro
11720;Isabelly Ramos;F;28;15362.5;2026-01-15 00:00:00+00:00;Casado
11721;Milena Azevedo;F;42;3087.87;2025-01-07 00:00:00+00:00;Divorciado
11722;Valentina Dias;F;20;11169.64;2022-01-12 00:00:00+00:00;Solteiro
11723;Ana Carolina Carvalho;F;25;1450.55;2023-03-30 00:00:00+00:00;Solteiro
11724;Dr. Nathan Lopes;M;24;19842.56;2023-03-25 00:00:00+00:00;Solteiro
11725;Benício Mendes;M;42;23749.02;2022-02-11 00:00:00+00:00;Solteiro
11726;Otávio Nascimento;F;45;11116.71;2024-12-12 00:00:00+00:00;Casado
11727;Luiz Henrique Moura;M;73;9661.22;2023-12-08 00:00:00+00:00;Solteiro
11728;Sophia Moura;M;28;22513.6;2026-02-19 00:00:00+00:00;Solteiro
11729;Dra. Laura Azevedo;F;20;22882.92;2022-02-18 00:00:00+00:00;Casado
11730;Clara Almeida;F;62;18649.37;2023-07-06 00:00:00+00:00;Casado
11731;Maria Cavalcanti;F;37;0.0;2024-03-01 00:00:00+00:00;Solteiro
11732;Letícia da Cruz;M;41;6168.66;2022-05-13 00:00:00+00:00;Solteiro
11733;Pedro Lucas Souza;M;73;9255.42;2026-04-22 00:00:00+00:00;Divorciado
11734;Sr. Cauê da Paz;M;61;20971.22;2024-06-13 00:00:00+00:00;Casado
11735;Vitória Dias;F;32;13844.22;2024-05-08 00:00:00+00:00;Divorciado
11736;Sophia Viana;M;37;18530.02;2023-09-16 00:00:00+00:00;Divorciado
11737;Sr. Pietro Moraes;M;62;16592.15;2023-01-18 00:00:00+00:00;Divorciado
11738;Davi Luiz da Conceição;F;50;2672.67;2025-07-03 00:00:00+00:00;Casado
11739;Srta. Isis Peixoto;M;75;0.0;2025-03-18 00:00:00+00:00;Casado
11740;Augusto da Rosa;no value;24;9169.38;2026-05-11 00:00:00+00:00;Divorciado
11741;Sr. Thiago Aragão;F;19;18033.79;2026-04-19 00:00:00+00:00;Divorciado
11742;Dr. Antônio Pereira;M;67;23733.65;2022-04-08 00:00:00+00:00;Casado
11743;Pedro Henrique Melo;M;30;17301.07;2024-04-14 00:00:00+00:00;Solteiro
11744;Maria Fernanda Barbosa;M;48;9711.87;2024-11-24 00:00:00+00:00;Divorciado
11745;Pedro Lucas Fernandes;M;62;1228.71;2022-09-24 00:00:00+00:00;Solteiro
11746;Davi Alves;F;36;0.0;2021-11-13 00:00:00+00:00;Casado
11747;Gabrielly Gonçalves;M;29;21666.62;2021-08-28 00:00:00+00:00;Solteiro
11748;Maitê Caldeira;F;31;11095.24;2024-12-13 00:00:00+00:00;Solteiro
11749;Cauê Vieira;F;73;15213.27;2023-05-27 00:00:00+00:00;Casado
11750;Carolina Araújo;M;72;4277.38;2021-08-08 00:00:00+00:00;Solteiro
11751;Joaquim da Rosa;F;52;16771.99;2025-12-29 00:00:00+00:00;Divorciado
11752;Larissa Rocha;M;21;19902.89;2026-04-16 00:00:00+00:00;Divorciado
11753;Sr. Raul Martins;F;69;6762.34;2023-05-12 00:00:00+00:00;Divorciado
11754;Valentina Mendes;F;44;12104.45;2024-11-25 00:00:00+00:00;Divorciado
11755;Rafaela Rezende;M;38;22624.87;2024-10-07 00:00:00+00:00;Casado
11756;Augusto Nunes;F;56;22528.98;2026-04-04 00:00:00+00:00;Solteiro
11757;Luna da Paz;F;27;19463.7;2023-08-04 00:00:00+00:00;Solteiro
11758;Benjamin Moura;F;60;23671.86;2021-10-19 00:00:00+00:00;Casado
11759;Srta. Sofia Vieira;F;57;19910.16;2024-04-13 00:00:00+00:00;Solteiro
11760;Lívia Ferreira;M;43;20757.89;2023-10-07 00:00:00+00:00;Solteiro
11761;Theo Nascimento;F;35;17155.84;2022-06-10 00:00:00+00:00;Casado
11762;Gabriel Viana;M;31;14328.54;2025-10-17 00:00:00+00:00;Casado
11763;Samuel Costela;M;41;0.0;2025-03-27 00:00:00+00:00;Divorciado
11764;Maitê da Conceição;M;61;16868.5;2024-12-29 00:00:00+00:00;Divorciado
11765;Dr. Enzo Gabriel Duarte;F;40;10173.03;2023-03-29 00:00:00+00:00;Divorciado
11766;Sofia da Mota;M;19;4039.44;2024-08-15 00:00:00+00:00;Solteiro
11767;Alana Costa;M;30;14767.76;2023-03-24 00:00:00+00:00;Divorciado
11768;Lucas Costa;F;46;3147.91;2022-06-14 00:00:00+00:00;Solteiro
11769;Srta. Ana Carolina Dias;F;28;16109.83;2024-12-03 00:00:00+00:00;Divorciado
11770;Daniel Mendes;F;58;20980.41;2022-03-31 00:00:00+00:00;Divorciado
11771;Camila Barros;F;60;23556.17;2024-01-01 00:00:00+00:00;Divorciado
11772;Dr. Thomas Moura;F;63;24793.87;2024-03-25 00:00:00+00:00;Casado
11773;João Pedro Aragão;F;64;18759.12;2023-03-16 00:00:00+00:00;Divorciado
11774;Vicente Lopes;F;36;15308.43;2021-09-05 00:00:00+00:00;Casado
11775;Gustavo Henrique Lima;M;19;8665.93;2022-07-22 00:00:00+00:00;Divorciado
11776;Daniela Rocha;M;43;2455.03;2025-11-16 00:00:00+00:00;Solteiro
11777;Caroline Nascimento;M;70;18267.67;2026-03-02 00:00:00+00:00;Divorciado
11778;Nicolas Gomes;M;74;18253.6;2025-04-28 00:00:00+00:00;Solteiro
11779;Sr. Pedro Miguel Souza;F;70;14547.67;2022-02-10 00:00:00+00:00;Casado
11780;Agatha Cunha;M;62;2523.78;2021-08-31 00:00:00+00:00;Casado
11781;Vitor Hugo Freitas;M;66;5267.39;2024-08-29 00:00:00+00:00;Casado
11782;Rafaela da Rosa;F;50;14242.3;2023-11-05 00:00:00+00:00;Casado
11783;Luiz Henrique Silva;M;39;4776.99;2023-05-12 00:00:00+00:00;Solteiro
11784;Eduarda Martins;F;27;10245.21;2025-04-18 00:00:00+00:00;Divorciado
11785;Emilly Cunha;F;23;9638.92;2022-03-20 00:00:00+00:00;Casado
11786;Fernanda Campos;F;74;3039.07;2023-01-25 00:00:00+00:00;Divorciado
11787;Erick Jesus;F;52;1341.32;2023-03-21 00:00:00+00:00;Casado
11788;Ana Clara da Mota;F;0;17946.32;2023-05-30 00:00:00+00:00;Divorciado
11789;Kevin Mendes;M;51;11698.29;2025-02-04 00:00:00+00:00;Solteiro
11790;Marcela Rodrigues;M;27;5595.21;2025-11-08 00:00:00+00:00;Solteiro
11791;Maria Clara Campos;M;33;10836.02;2023-12-15 00:00:00+00:00;Divorciado
11792;Beatriz Castro;F;42;14139.8;2024-09-09 00:00:00+00:00;Solteiro
11793;Davi das Neves;F;31;19431.67;2023-10-26 00:00:00+00:00;Casado
11794;Srta. Isadora da Luz;F;29;10622.25;2023-05-27 00:00:00+00:00;Casado
11795;Arthur Martins;F;75;20345.27;2025-09-06 00:00:00+00:00;Solteiro
11796;Vinicius Costela;F;0;6531.46;2022-02-11 00:00:00+00:00;Divorciado
11797;Kevin Melo;M;28;8913.17;2023-02-08 00:00:00+00:00;Solteiro
11798;Srta. Alana Martins;F;45;15414.04;2023-12-10 00:00:00+00:00;Casado
11799;Luiz Otávio Fogaça;M;59;23970.33;2023-10-23 00:00:00+00:00;Casado
11800;Dr. Gustavo Henrique Cavalcanti;F;27;13304.34;2025-05-23 00:00:00+00:00;Casado
11801;Cecília Oliveira;M;49;5271.36;2023-02-15 00:00:00+00:00;Casado
11802;Renan da Costa;M;70;6894.89;2026-04-24 00:00:00+00:00;Solteiro
11803;Nina das Neves;F;67;10649.79;2022-09-25 00:00:00+00:00;Solteiro
11804;Nina Costela;M;26;23100.6;2023-05-18 00:00:00+00:00;Casado
11805;Henrique Ramos;M;20;3279.15;2022-11-20 00:00:00+00:00;Solteiro
11806;Maysa das Neves;F;62;2815.51;2023-12-12 00:00:00+00:00;Solteiro
11807;Srta. Maria Sophia Carvalho;M;32;17964.4;2023-06-19 00:00:00+00:00;Solteiro
11808;Dr. João Moreira;M;41;8395.25;2024-05-26 00:00:00+00:00;Casado
11809;Maria Eduarda Barbosa;F;0;18852.39;2025-04-27 00:00:00+00:00;Casado
11810;Carlos Eduardo da Paz;M;26;22092.68;2023-05-14 00:00:00+00:00;Solteiro
11811;Elisa da Rocha;M;69;14895.83;2023-10-13 00:00:00+00:00;Casado
11812;João Cardoso;M;66;19580.33;2024-10-08 00:00:00+00:00;Divorciado
11813;Stella Viana;M;0;19477.38;2024-01-18 00:00:00+00:00;Casado
11814;Elisa Viana;M;23;4277.05;2025-04-04 00:00:00+00:00;Casado
11815;Renan Porto;M;54;7503.54;2023-06-22 00:00:00+00:00;Divorciado
11816;Francisco Ferreira;M;67;2251.97;2022-06-16 00:00:00+00:00;Solteiro
11817;Emanuella Aragão;F;29;11860.87;2023-01-26 00:00:00+00:00;Solteiro
11818;Pedro Silva;M;70;0.0;2024-05-19 00:00:00+00:00;Solteiro
11819;Maria Clara Ramos;M;60;15269.33;2024-05-13 00:00:00+00:00;Divorciado
11820;Yasmin Mendes;F;67;24456.31;2022-05-30 00:00:00+00:00;Casado
11821;Maria Cecília Cardoso;M;23;16880.42;2025-03-15 00:00:00+00:00;Casado
11822;João Guilherme Teixeira;F;45;16442.6;2022-03-31 00:00:00+00:00;Casado
11823;Fernanda das Neves;M;47;24797.57;2021-11-10 00:00:00+00:00;Casado
11824;Vitor Gabriel Gomes;F;64;11144.31;2025-03-30 00:00:00+00:00;Casado
11825;Dr. João Mendes;M;27;8120.77;2022-01-30 00:00:00+00:00;Solteiro
11826;Yago Rocha;M;40;1613.88;2022-08-10 00:00:00+00:00;Solteiro
11827;Luiz Miguel Moura;M;64;19731.58;2022-10-13 00:00:00+00:00;Divorciado
11828;Caroline da Conceição;F;63;0.0;2021-12-14 00:00:00+00:00;Solteiro
11829;Pedro Miguel Cardoso;M;35;23062.73;2022-02-25 00:00:00+00:00;Casado
11830;Esther Alves;M;42;22239.66;2025-08-24 00:00:00+00:00;Casado
11831;Giovanna Ribeiro;F;37;5713.95;2021-07-28 00:00:00+00:00;Solteiro
11832;Heloísa Aragão;M;0;2968.17;2025-10-12 00:00:00+00:00;Solteiro
11833;Vitor Gabriel Aragão;M;68;0.0;2024-03-25 00:00:00+00:00;Casado
11834;Vitor Silveira;F;40;6359.45;2025-10-18 00:00:00+00:00;Casado
11835;Joaquim Dias;M;49;24105.14;2021-10-12 00:00:00+00:00;Divorciado
11836;Caroline Silva;F;29;7769.9;2021-11-18 00:00:00+00:00;Solteiro
11837;Enrico Moreira;M;34;21750.33;2025-06-29 00:00:00+00:00;Divorciado
11838;Dra. Giovanna Moura;F;42;22851.64;2023-12-05 00:00:00+00:00;Solteiro
11839;Sr. Lucca da Cruz;F;54;15577.63;2021-12-23 00:00:00+00:00;Divorciado
11840;Enzo Gabriel Carvalho;F;40;14941.11;2026-02-28 00:00:00+00:00;Casado
11841;Ana Laura da Rosa;F;0;24172.11;2021-10-12 00:00:00+00:00;Solteiro
11842;Agatha Barros;F;23;2463.53;2023-03-14 00:00:00+00:00;Solteiro
11843;Marcos Vinicius Duarte;F;54;6269.12;2022-06-07 00:00:00+00:00;Solteiro
11844;Matheus da Cunha;F;71;19349.28;2024-07-31 00:00:00+00:00;Casado
11845;Sra. Luiza Oliveira;F;74;17873.13;2025-05-09 00:00:00+00:00;Divorciado
11846;Sophia Jesus;M;29;17009.44;2023-01-04 00:00:00+00:00;Casado
11847;Davi Lucas Farias;F;23;24892.91;2026-02-26 00:00:00+00:00;Solteiro
11848;Bryan Ferreira;M;47;18633.92;2021-06-27 00:00:00+00:00;Casado
11849;Dra. Helena Melo;F;57;8303.44;2024-07-01 00:00:00+00:00;Divorciado
11850;Renan da Costa;F;55;0.0;2023-10-07 00:00:00+00:00;Solteiro
11851;Lucca Cunha;F;35;15925.42;2024-02-11 00:00:00+00:00;Solteiro
11852;Stephany Monteiro;M;39;17052.85;2024-06-07 00:00:00+00:00;Solteiro
11853;Manuela Campos;F;60;24416.04;2023-12-15 00:00:00+00:00;Divorciado
11854;Vitor Fogaça;F;62;8709.47;2023-08-06 00:00:00+00:00;Solteiro
11855;Heitor Mendes;F;56;2664.41;2025-08-14 00:00:00+00:00;Divorciado
11856;Gustavo Henrique Azevedo;F;47;7833.07;2024-11-30 00:00:00+00:00;Solteiro
11857;Daniel Gonçalves;F;67;0.0;2025-04-01 00:00:00+00:00;Solteiro
11858;Sr. Breno da Rosa;no value;70;13048.49;2023-09-01 00:00:00+00:00;Divorciado
11859;Alexia Martins;M;37;4325.8;2023-09-05 00:00:00+00:00;Casado
11860;Sofia da Paz;F;47;0.0;2023-11-01 00:00:00+00:00;Solteiro
11861;Maria Eduarda Fernandes;F;43;5619.49;2023-10-29 00:00:00+00:00;Divorciado
11862;Luna Ramos;M;55;15510.21;2026-04-16 00:00:00+00:00;Divorciado
11863;Benjamin da Rosa;M;20;0.0;2023-06-22 00:00:00+00:00;Solteiro
11864;Valentina Moreira;F;72;6683.22;2022-10-07 00:00:00+00:00;Casado
11865;Srta. Sofia Pereira;F;62;18775.05;2024-07-17 00:00:00+00:00;Divorciado
11866;Ana Clara Cardoso;F;50;20424.74;2022-02-11 00:00:00+00:00;Casado
11867;Marcos Vinicius Rocha;F;48;9852.08;2022-04-28 00:00:00+00:00;Divorciado
11868;Maria Alice Caldeira;M;70;14740.29;2024-07-02 00:00:00+00:00;Solteiro
11869;Evelyn Carvalho;M;57;7245.57;2025-10-06 00:00:00+00:00;Casado
11870;Luiz Gustavo Lima;F;29;15014.87;2022-03-26 00:00:00+00:00;Solteiro
11871;Marcos Vinicius Vieira;F;51;0.0;2025-05-06 00:00:00+00:00;Divorciado
11872;Luiz Miguel da Rocha;M;61;20725.86;2026-01-21 00:00:00+00:00;Casado
11873;Letícia Teixeira;F;35;4197.7;2022-06-16 00:00:00+00:00;Solteiro
11874;Maysa Aragão;F;57;10368.41;2024-11-13 00:00:00+00:00;Divorciado
11875;Cecília Mendes;F;53;23693.3;2024-08-08 00:00:00+00:00;Divorciado
11876;Lucas Gabriel das Neves;M;33;23671.1;2025-08-25 00:00:00+00:00;Casado
11877;Luiz Henrique da Cruz;F;65;1758.86;2022-12-24 00:00:00+00:00;Casado
11878;Sr. João Gabriel Cardoso;M;21;20820.05;2025-02-17 00:00:00+00:00;Divorciado
11879;Luiza Pinto;M;27;0.0;2023-02-18 00:00:00+00:00;Divorciado
11880;Francisco Castro;F;50;23639.71;2024-05-17 00:00:00+00:00;Divorciado
11881;Ana Luiza da Rosa;F;18;4445.98;2022-09-02 00:00:00+00:00;Solteiro
11882;Maria Sophia da Mota;M;25;3701.49;2026-03-16 00:00:00+00:00;Divorciado
11883;Júlia Souza;F;26;0.0;2023-11-15 00:00:00+00:00;Divorciado
11884;Ana Gonçalves;M;26;10094.75;2025-09-18 00:00:00+00:00;Solteiro
11885;Bruno Alves;M;34;2283.02;2022-11-08 00:00:00+00:00;Casado
11886;Vitor Gabriel Caldeira;M;68;3976.0;2025-12-01 00:00:00+00:00;Solteiro
11887;João Felipe Mendes;F;27;0.0;2025-10-03 00:00:00+00:00;Casado
11888;Sra. Mariana Barbosa;F;60;22427.79;2021-07-28 00:00:00+00:00;Solteiro
11889;Renan Rodrigues;M;35;18983.96;2026-05-12 00:00:00+00:00;Casado
11890;Renan Moraes;F;50;16939.57;2024-04-13 00:00:00+00:00;Casado
11891;Samuel Peixoto;M;23;10845.08;2023-06-29 00:00:00+00:00;Divorciado
11892;Juliana Castro;F;42;10552.88;2021-07-06 00:00:00+00:00;Divorciado
11893;João Pedro das Neves;M;50;14120.66;2024-09-18 00:00:00+00:00;Divorciado
11894;Sra. Julia Nascimento;F;42;14124.94;2022-03-09 00:00:00+00:00;Solteiro
11895;Maria Vitória Farias;F;23;10575.41;2022-04-17 00:00:00+00:00;Solteiro
11896;Gabriel Campos;F;36;17676.19;2024-04-03 00:00:00+00:00;Casado
11897;Nathan Castro;F;68;3875.62;2022-07-29 00:00:00+00:00;Divorciado
11898;Sra. Maria Ramos;M;25;17132.97;2022-12-10 00:00:00+00:00;Casado
11899;Cauã Nunes;M;73;5727.72;2025-03-27 00:00:00+00:00;Casado
11900;Maysa Novaes;M;28;12732.95;2024-11-26 00:00:00+00:00;Casado
11901;Pedro Miguel da Rocha;M;34;6526.14;2025-04-07 00:00:00+00:00;Solteiro
11902;Diogo Vieira;M;19;0.0;2022-07-23 00:00:00+00:00;Casado
11903;Camila Moreira;M;42;23410.92;2023-03-19 00:00:00+00:00;Divorciado
11904;Vicente da Cruz;F;44;24901.12;2025-11-23 00:00:00+00:00;Casado
11905;Caroline Cardoso;no value;61;23950.27;2023-08-14 00:00:00+00:00;Divorciado
11906;Ana Monteiro;M;27;1810.95;2023-03-17 00:00:00+00:00;Solteiro
11907;João Gabriel da Paz;F;50;9251.31;2022-02-03 00:00:00+00:00;Divorciado
11908;Dr. Marcos Vinicius da Costa;M;48;0.0;2024-01-06 00:00:00+00:00;Divorciado
11909;Vitória Melo;M;73;2502.1;2025-03-06 00:00:00+00:00;Divorciado
11910;Diogo Dias;M;21;10189.93;2023-10-27 00:00:00+00:00;Divorciado
11911;Enzo Cavalcanti;M;65;3166.13;2024-11-15 00:00:00+00:00;Divorciado
11912;Rafaela Correia;M;68;12323.36;2026-05-18 00:00:00+00:00;Solteiro
11913;Davi Lucca Rocha;M;40;0.0;2022-04-23 00:00:00+00:00;Solteiro
11914;Ana Carolina Novaes;F;55;0.0;2022-03-11 00:00:00+00:00;Divorciado
11915;Enzo Gabriel Fogaça;M;50;16311.12;2024-10-07 00:00:00+00:00;Divorciado
11916;Raul da Costa;F;72;3344.04;2024-09-21 00:00:00+00:00;Divorciado
11917;Natália da Cunha;F;27;12332.42;2025-09-29 00:00:00+00:00;Solteiro
11918;Stella Correia;M;47;9394.52;2023-08-07 00:00:00+00:00;Solteiro
11919;Ana Oliveira;M;41;15292.23;2025-05-24 00:00:00+00:00;Casado
11920;Murilo Barros;F;75;15344.95;2022-07-05 00:00:00+00:00;Solteiro
11921;Eloah da Cunha;F;39;12953.29;2022-10-22 00:00:00+00:00;Solteiro
11922;Pedro Lucas Fogaça;F;32;3846.73;2022-12-30 00:00:00+00:00;Casado
11923;Leonardo Souza;F;32;14857.83;2023-07-14 00:00:00+00:00;Solteiro
11924;Luiz Miguel Martins;F;75;7843.81;2021-10-02 00:00:00+00:00;Divorciado
11925;Sr. Alexandre Caldeira;M;64;16927.66;2021-12-11 00:00:00+00:00;Solteiro
11926;Julia Silveira;F;34;4913.74;2026-05-06 00:00:00+00:00;Solteiro
11927;Alana Correia;M;49;12220.52;2022-04-08 00:00:00+00:00;Casado
11928;João Vitor Gomes;F;60;13443.77;2022-05-15 00:00:00+00:00;Divorciado
11929;Julia Vieira;F;50;0.0;2024-07-01 00:00:00+00:00;Casado
11930;Srta. Maria Sophia Fogaça;M;65;5272.67;2026-05-04 00:00:00+00:00;Solteiro
11931;André Viana;M;45;11225.75;2026-03-24 00:00:00+00:00;Casado
11932;Sr. Cauê Alves;M;27;0.0;2021-06-27 00:00:00+00:00;Divorciado
11933;Fernando Barbosa;F;54;9495.05;2022-05-03 00:00:00+00:00;Solteiro
11934;Ana Luiza Melo;M;24;9253.51;2023-01-21 00:00:00+00:00;Divorciado
11935;Breno Farias;F;62;0.0;2021-10-08 00:00:00+00:00;Divorciado
11936;Melissa Moura;F;68;0.0;2022-01-30 00:00:00+00:00;Divorciado
11937;Milena Araújo;M;0;17723.24;2023-12-30 00:00:00+00:00;Casado
11938;Sr. João Gabriel Cardoso;M;20;23022.51;2024-08-31 00:00:00+00:00;Solteiro
11939;João Vitor Porto;M;65;24797.53;2021-11-28 00:00:00+00:00;Solteiro
11940;Luna Martins;F;19;5750.08;2022-07-24 00:00:00+00:00;Casado
11941;Isabelly Costela;M;43;15045.57;2022-09-14 00:00:00+00:00;Solteiro
11942;Isabella Fernandes;F;56;7129.15;2022-09-23 00:00:00+00:00;Casado
11943;Kamilly Pereira;F;56;1252.36;2023-10-07 00:00:00+00:00;Divorciado
11944;Gustavo Henrique Melo;M;46;15030.87;2022-09-24 00:00:00+00:00;Divorciado
11945;Eduarda Silveira;M;0;7580.0;2024-09-19 00:00:00+00:00;Casado
11946;Breno Gomes;M;74;15588.19;2025-07-16 00:00:00+00:00;Casado
11947;Clarice da Cruz;M;21;5413.63;2024-12-03 00:00:00+00:00;Solteiro
11948;Larissa da Mota;F;72;24952.55;2021-08-24 00:00:00+00:00;Divorciado
11949;Bryan da Cruz;M;24;8275.76;2025-05-10 00:00:00+00:00;Casado
11950;Cauê Lima;F;49;1861.45;2022-06-18 00:00:00+00:00;Casado
11951;Ana Carolina da Paz;F;38;7038.65;2022-01-16 00:00:00+00:00;Casado
11952;Dra. Lorena Ribeiro;M;65;7057.38;2023-04-08 00:00:00+00:00;Casado
11953;Benício Castro;F;52;7503.29;2022-06-15 00:00:00+00:00;Solteiro
11954;Nathan Lima;F;29;8466.59;2026-04-16 00:00:00+00:00;Solteiro
11955;Laura Barros;F;25;13271.37;2022-10-04 00:00:00+00:00;Casado
11956;Vitor Gabriel da Rocha;F;34;18631.73;2021-10-05 00:00:00+00:00;Solteiro
11957;Emilly Barros;M;59;1562.0;2024-07-27 00:00:00+00:00;Casado
11958;Brenda da Mata;M;37;5498.69;2022-07-26 00:00:00+00:00;Solteiro
11959;Julia Pires;F;71;21313.28;2021-06-21 00:00:00+00:00;Casado
11960;Dra. Marina Sales;M;27;19626.63;2025-01-16 00:00:00+00:00;Solteiro
11961;João Vitor Silveira;F;38;6182.97;2021-12-14 00:00:00+00:00;Solteiro
11962;Sr. Samuel Melo;F;40;11867.93;2023-12-06 00:00:00+00:00;Solteiro
11963;Melissa Oliveira;M;27;19438.47;2024-11-02 00:00:00+00:00;Divorciado
11964;Dr. Benjamin Pereira;M;60;13376.25;2024-03-24 00:00:00+00:00;Casado
11965;Agatha Nogueira;M;64;13867.4;2025-02-25 00:00:00+00:00;Solteiro
11966;Caio Cunha;F;35;3141.1;2021-11-10 00:00:00+00:00;Divorciado
11967;Otávio da Cruz;F;56;17654.4;2024-01-12 00:00:00+00:00;Casado
11968;Vitor da Cruz;M;63;6184.66;2022-08-25 00:00:00+00:00;Solteiro
11969;Stella Araújo;M;74;5323.8;2022-01-17 00:00:00+00:00;Casado
11970;Clarice Ribeiro;F;18;18089.93;2024-02-24 00:00:00+00:00;Casado
11971;Ana Vitória Monteiro;F;47;22953.15;2024-04-30 00:00:00+00:00;Solteiro
11972;Maitê Pires;F;55;6444.19;2022-10-24 00:00:00+00:00;Casado
11973;Isabelly Farias;F;43;7201.87;2023-05-17 00:00:00+00:00;Casado
11974;Stella Ribeiro;F;72;16894.12;2024-07-18 00:00:00+00:00;Casado
11975;Caroline da Mata;F;39;12444.01;2024-08-12 00:00:00+00:00;Casado
